CompanyLogo,Company,Code,Rank,MarketCap,Country,Categories,Description
https://companiesmarketcap.com/img/company-logos/256/CBA.AX.png,Commonwealth Bank,CBA.AX,#101,$145.07 B,🇦🇺 Australia,"Banks, Financial services",The Commonwealth Bank of Australia Ltd. (abbreviated CBA or CommBank) is an Australian financial services company based in Sydney. It is the largest bank in Australia and the 45th largest bank in the world in terms of assets under management.
https://companiesmarketcap.com/img/company-logos/256/SPGI.png,S&P Global,SPGI,#102,$144.02 B,🇺🇸 USA,Financial services,No description
https://companiesmarketcap.com/img/company-logos/256/0883.HK.png,CNOOC,0883.HK,#103,$140.13 B,🇨🇳 China,"Oil&Gas, Energy",No description
https://companiesmarketcap.com/img/company-logos/256/UL.png,Unilever,UL,#104,$138.81 B,🇬🇧 UK,"Food, Consumer goods","Unilever is a Dutch-British company that is one of the largest manufacturers of consumer goods worldwide. The main business areas include the production of food, cosmetics, personal care as well as household and textile care products."
https://companiesmarketcap.com/img/company-logos/256/HON.png,Honeywell,HON,#105,$137.13 B,🇺🇸 USA,"Dow jones, Aerospace, Defense contractors",No description
https://companiesmarketcap.com/img/company-logos/256/SU.PA.png,Schneider Electric,SU.PA,#106,$136.80 B,🇫🇷 France,"CAC 40, Tech, Professional services, Software",No description
https://companiesmarketcap.com/img/company-logos/256/SCHW.png,Charles Schwab,SCHW,#107,$136.25 B,🇺🇸 USA,"Banks, Financial services","Charles Schwab Corporation is an American company based in San Francisco, California. Charles Schwab offers commercial banking, stock brokerage, and wealth management advisory services to both retail and institutional clients. The company's chairman is its founder Charles Schwab."
https://companiesmarketcap.com/img/company-logos/256/UNP.png,Union Pacific Corporation,UNP,#108,$135.31 B,🇺🇸 USA,"Railways, Transportation, Infrastructure","Union Pacific Corporation is an American company based in Omaha, Nebraska. The company is part of the Dow Jones Composite Average and Dow Jones Transportation Average indices. It is the parent company of the Union Pacific Railroad and had a network of 51,610km (32,068 miles) in 2016."
https://companiesmarketcap.com/img/company-logos/256/BKNG.png,Booking Holdings (Booking.com),BKNG,#109,$134.94 B,🇺🇸 USA,"Internet, Travel, Online Travel, Tech","Booking.com is a website for comparing travel tariffs and a metasearch engine for booking travel accommodation. The website is owned by Booking Holdings in the United States and is headquartered in Amsterdam, the Netherlands."
https://companiesmarketcap.com/img/company-logos/256/T.png,AT&T,T,#110,$134.79 B,🇺🇸 USA,Telecommunication,"AT&T Inc. is a North American telecommunications company. In addition to telephone, data and video telecommunications, AT&T also provides mobile communications and internet services for companies, private customers and government organizations. AT&T has long had a monopoly in the United States and Canada."
https://companiesmarketcap.com/img/company-logos/256/RTX.png,Raytheon Technologies,RTX,#111,$134.42 B,🇺🇸 USA,"Aerospace, Defense contractors",No description
https://companiesmarketcap.com/img/company-logos/256/COP.png,ConocoPhillips,COP,#112,$129.45 B,🇺🇸 USA,"Oil&Gas, Energy",ConocoPhillips is an international energy company and is considered the third largest US oil company.
https://companiesmarketcap.com/img/company-logos/256/MUFG.png,Mitsubishi UFJ Financial,MUFG,#113,$129.29 B,🇯🇵 Japan,"Banks, Financial services",No description
https://companiesmarketcap.com/img/company-logos/256/DTE.DE.png,Deutsche Telekom,DTE.DE,#114,$128.08 B,🇩🇪 Germany,"Telecommunication, DAX",No description
https://companiesmarketcap.com/img/company-logos/256/SYK.png,Stryker Corporation,SYK,#115,$127.83 B,🇺🇸 USA,devices,Stryker Corporation is an American company that manufactures orthopedic and surgical implants and instruments as well as products for patient transportation.
https://companiesmarketcap.com/img/company-logos/256/ETN.png,Eaton,ETN,#116,$127.44 B,🇮🇪 Ireland,Conglomerate,No description
https://companiesmarketcap.com/img/company-logos/256/C.png,Citigroup,C,#117,$126.94 B,🇺🇸 USA,"Banks, Financial services",No description
https://companiesmarketcap.com/img/company-logos/256/CDI.PA.png,Dior,CDI.PA,#118,$126.87 B,🇫🇷 France,"Clothing, Luxury goods","Dior also known as Christian Dior SE is a French multinational luxury fashion house. The company manufactures and sells luxury goods such as luxury handbags , clothes, and cosmetic and beauty products."
https://companiesmarketcap.com/img/company-logos/256/TJX.png,TJX Companies,TJX,#119,$126.74 B,🇺🇸 USA,"Clothing, Retail",No description
https://companiesmarketcap.com/img/company-logos/256/VRTX.png,Vertex Pharmaceuticals,VRTX,#120,$125.41 B,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/SNY.png,Sanofi,SNY,#121,$125.27 B,🇫🇷 France,"CAC 40, Pharmaceuticals, Biotech","Sanofi is a French pharmaceutical company created in 2004 by the merger of Sanofi-Synthélabo and Aventis. With sales of EUR 36.1 billion in 2019 and more than 100,000 employees worldwide, Sanofi is one of the largest pharmaceutical companies in the world in terms of sales."
https://companiesmarketcap.com/img/company-logos/256/LOW.png,Lowe's Companies,LOW,#122,$123.27 B,🇺🇸 USA,Retail,"Lowe's is an American retail company based in Mooresville, Iredell County, North Carolina. The focus of business is on home improvement and household appliances. The company is listed in the Standard & Poor’s 100 stock index.
Lowe's was founded in North Wilkesboro, North Carolina in 1946. The company's shares have been traded on the New York Stock Exchange since 1961. Lowe’s has 1,840 stores in 49 states across the United States and around 266,000 employees. The chain is also represented in Canada (33 branches) and Australia. In May 2015, the chain acquired 13 branches from Target Canada. Hardware store chain The Home Depot is Lowe's biggest competitor."
https://companiesmarketcap.com/img/company-logos/256/ELV.png,Elevance Health,ELV,#123,$123.00 B,🇺🇸 USA,"Healthcare, Insurance",No description
https://companiesmarketcap.com/img/company-logos/256/PGR.png,Progressive,PGR,#124,$122.69 B,🇺🇸 USA,Insurance,No description
https://companiesmarketcap.com/img/company-logos/256/BLK.png,BlackRock,BLK,#125,$119.21 B,🇺🇸 USA,Investment,"BlackRock Inc. is a fund company founded in New York City in 1988. With $7.4 trillion in assets under management, it is the largest asset manager in the world."
https://companiesmarketcap.com/img/company-logos/256/000660.KS.png,SK Hynix,000660.KS,#126,$118.85 B,🇰🇷 South Korea,"Semiconductors, Tech, Tech Hardware",No description
https://companiesmarketcap.com/img/company-logos/256/KLAC.png,KLA,KLAC,#127,$117.79 B,🇺🇸 USA,"Semiconductors, Tech, Tech Hardware",No description
https://companiesmarketcap.com/img/company-logos/256/3968.HK.png,CM Bank,3968.HK,#128,$117.46 B,🇨🇳 China,"Banks, Financial services","China Merchants Bank is a Chinese bank based in Shenzhen. According to total assets, it is China's sixth largest bank. It operates branches in the 30 largest cities of China."
https://companiesmarketcap.com/img/company-logos/256/BUD.png,Anheuser-Busch Inbev,BUD,#129,$117.43 B,🇧🇪 Belgium,"Alcoholic beverages, Beverages",Anheuser-Busch InBev is - measured by sales volume - the largest brewery group in the world. It has its legal seat in Brussels and operational offices in Leuven and New York City and was founded in 2008 when Anheuser-Busch was taken over by the Belgian-Brazilian InBev group.
https://companiesmarketcap.com/img/company-logos/256/REGN.png,Regeneron Pharmaceuticals,REGN,#130,$116.13 B,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/ADI.png,Analog Devices,ADI,#131,$115.12 B,🇺🇸 USA,"Semiconductors, Tech, Manufacturing","Analog Devices Inc. is a semiconductor manufacturer headquartered in Norwood near Boston, Massachusetts. The company has offices worldwide and it's production sites are located in Wilmington (USA), Cavite (Philippines) and Limerick (Ireland)."
https://companiesmarketcap.com/img/company-logos/256/UPS.png,United Parcel Service,UPS,#132,$114.88 B,🇺🇸 USA,"Courier, Transportation",No description
https://companiesmarketcap.com/img/company-logos/256/ANET.png,Arista Networks,ANET,#133,$114.61 B,🇺🇸 USA,"Tech, Electronics, Networking hardware, Tech Hardware",Arista Networks is one of the leading manufacturers of high-performance network switches.
https://companiesmarketcap.com/img/company-logos/256/6861.T.png,Keyence,6861.T,#134,$113.89 B,🇯🇵 Japan,"Tech Hardware, Tech, Scientific & Technical Instruments",No description
https://companiesmarketcap.com/img/company-logos/256/AIR.PA.png,Airbus,AIR.PA,#135,$113.68 B,🇳🇱 Netherlands,"Aircraft manufacturers, Aerospace, CAC 40, Manufacturing, DAX",No description
https://companiesmarketcap.com/img/company-logos/256/BA.png,Boeing,BA,#136,$112.48 B,🇺🇸 USA,"Aircraft manufacturers, Aerospace, Dow jones, Manufacturing","The U.S. company The Boeing Company is the second largest manufacturer of aerospace technology. The company's products include civil and military aircraft, helicopters, spaceships and satellites, as well as launchers and missile weapons."
https://companiesmarketcap.com/img/company-logos/256/BSX.png,Boston Scientific,BSX,#137,$112.48 B,🇺🇸 USA,devices,"Boston Scientific Corporation is an American medical device manufacturer. The company offers solutions for the following medical specialties: electrophysiology, gastroenterology, vascular surgery, gynecology, interventional cardiology, interventional radiology, female pelvic medicine, neurological surgery, orthopedic surgery, pulmology, pain medicine, structural heart, urology."
https://companiesmarketcap.com/img/company-logos/256/SONY.png,Sony,SONY,#138,$110.54 B,🇯🇵 Japan,"Video games, Electronics, Tech, Entertainment, Tech Hardware",No description
https://companiesmarketcap.com/img/company-logos/256/ALV.DE.png,Allianz,ALV.DE,#139,$110.41 B,🇩🇪 Germany,"Insurance, DAX",No description
https://companiesmarketcap.com/img/company-logos/256/601088.SS.png,China Shenhua Energy,601088.SS,#140,$109.63 B,🇨🇳 China,"Mining, Coal Mining, Energy",No description
https://companiesmarketcap.com/img/company-logos/256/LMT.png,Lockheed Martin,LMT,#141,$109.52 B,🇺🇸 USA,"Aerospace, Defense contractors, Aircraft manufacturers, Manufacturing","Lockheed Martin Corporation is an American armaments and technology group that is primarily active in the military, civil aviation and aerospace industries. Nearly 80% of the $46 billion in revenue in 2014 was generated from purchases by the United States government.
Lockheed Martin Corporation was founded in March 1995 and is a merger of Lockheed Corporation and Martin Marietta Corporation. In 1996, Loral Corporation was bought for $9.1 billion. As a result of the merger and severe financial problems in the late 1990s, large parts of the group were sold to the British competitor BAE Systems. BAE Systems temporarily replaced Lockheed Martin as the largest armaments company in the world. After an extensive renovation, Lockheed Martin was able to claim this title again in 2004."
https://companiesmarketcap.com/img/company-logos/256/NKE.png,Nike,NKE,#142,$109.36 B,🇺🇸 USA,"Sports goods, Footwear, Dow jones, Clothing","Nike Inc. is an international American sporting goods manufacturer, the company is well known for its sports shoes."
https://companiesmarketcap.com/img/company-logos/256/6501.T.png,Hitachi,6501.T,#143,$109.31 B,🇯🇵 Japan,"Engineering, Conglomerate",No description
https://companiesmarketcap.com/img/company-logos/256/PANW.png,Palo Alto Networks,PANW,#144,$108.85 B,🇺🇸 USA,"Tech, Software, IT security, Networking hardware","Palo Alto Networks, Inc. is an American multinational IT security company headquartered in Santa Clara, California. Its core products are a platform that includes advanced firewalls."
https://companiesmarketcap.com/img/company-logos/256/RIO.png,Rio Tinto,RIO,#145,$108.76 B,🇬🇧 UK,Mining,No description
https://companiesmarketcap.com/img/company-logos/256/8035.T.png,Tokyo Electron,8035.T,#146,$108.19 B,🇯🇵 Japan,"Electronics, Semiconductors, Tech, Tech Hardware",No description
https://companiesmarketcap.com/img/company-logos/256/9984.T.png,SoftBank,9984.T,#147,$107.35 B,🇯🇵 Japan,"Investment, Financial services, Telecommunication, Conglomerate",No description
